,Ритм магического ядра,Поток Энергий,Пламя Стихий,Печать Чародея,Эмульсия Истока,Дыхание Истока,Тип Вектора Мощи,Общая сила потоков,Общая сила ядра,Общее давление,Магическая производительность,Эффективность ядра,Магическая мощность
5881,201.5132719743125,8473.502,715.152,25.603,0.507,0.975,Выше среднего,21979.719,4358563.809222281,13.286,15.220118343195265,8596772.799254991,-140.4321696959997
10262,145.21907321463698,7070.98,569.107,11.63,0.23,0.993,Ниже среднего,8496.876,1216387.776756346,8.825,20.13026086956522,5288642.507636286,-338.75106675000006
4452,280.4456826760009,9122.998,841.811,45.202,0.895,0.969,Сильный,39658.803,10935742.419348793,18.718,12.070659217877095,12218706.613797534,1772.6104167100007
9949,201.51473805088412,8466.653,696.797,24.644,0.488,0.992,Выше среднего,21975.73,4357802.961769597,13.2,15.812704918032786,8929924.10198688,-252.5300447999998
7421,241.6055443811396,8813.066,764.259,33.645,0.666,0.981,Выше среднего,30265.458,7193400.153056049,15.673,13.903783783783782,10800901.130714787,294.9736024620002
9827,372.84390196877126,9752.604,1047.927,86.747,1.717,0.991,Сильный,74067.59800000001,27134578.47225429,26.924999999999997,8.089621432731509,15803481.929093936,14420.455393574995
6484,201.51578524843532,8485.119,699.699,24.721,0.489,0.977,Выше среднего,21981.565,4358998.631045522,13.114999999999998,,8914107.629949944,-232.80684373500026
2479,201.51578524843532,8498.705,711.414,25.29,0.501,0.96,Выше среднего,21986.485,4359973.564414554,13.118,15.402395209580838,8702542.04473963,-161.5820931480001
6617,145.21938737390235,7066.182,587.435,12.375,0.245,0.978,Ниже среднего,8497.144,1216430.4887762677,8.926,18.89779591836735,4965022.40316844,-324.8923415500001
10457,372.84316893048543,9742.492,1051.497,87.342,1.729,0.994,Сильный,74059.65,27131826.484838597,27.169,8.033475997686523,15692207.336517407,14820.534989897005
11151,140.69769306759056,6617.89,494.35,16.389,0.136,0.997,Слабый,1878.856,262361.8022169975,7.367,,1929130.8986543932,-242.1120348
11251,144.43482696854588,6730.575,503.645,1.297,0.131,0.998,Слабый,3294.197,467532.79063547065,7.817,23.562137404580152,3568952.600270768,-237.93779358500004
2141,372.8437972490162,9770.261,1102.543,91.525,1.812,0.959,Сильный,74053.737,27129652.66850207,27.291999999999998,7.6654966887417215,14972214.496965822,18126.689099471994
11310,280.436990936326,9113.321,814.589,43.531,0.862,0.998,Сильный,39677.701,10940614.011596289,18.691,12.532761020881672,12692127.623661587,1266.197833138001
5188,201.513690853333,8477.223,715.743,25.617,0.507,0.972,Выше среднего,21980.587,4358752.619437972,13.267999999999999,15.220118343195265,8597145.205992056,-136.26632713199965
11579,241.5706727026848,8788.084,761.704,33.621,0.666,0.999,Выше среднего,30253.932,7189621.046422505,15.796,13.903783783783782,10795226.796430187,270.4095757439995
2744,372.8472530009351,9779.716,1087.026,89.798,1.778,0.961,Сильный,74066.326,27134575.526499514,26.883,7.812080989876265,15261291.072271941,16778.331621324003
7253,372.84547276509807,9764.431,1059.818,87.589,1.734,0.98,Сильный,74068.716,27135278.157987177,26.839,8.010311418685122,15648949.341399757,15070.109557668
3506,241.61465499983493,8838.845,765.675,33.605,0.665,0.964,Выше среднего,30288.834,7199218.878937101,15.541,,10825893.051033234,306.68415137499954
1679,241.63287623722584,8824.834,792.166,35.285,0.699,0.957,Выше среднего,30284.315000000002,7198688.712497863,15.817,13.247381974248928,10298553.236763753,620.9759577780005
4249,141.7999732099801,6783.836,517.79,15.693,0.153,0.968,Слабый,3045.236,424998.6257057561,7.726,,2777768.795462458,-257.94124038
3147,280.447462911838,9131.503,834.452,44.517,0.881,0.963,Сильный,39649.623,10933289.493659534,18.499,12.262474460839956,12410090.231168596,1604.5331857879996
8130,162.0494228179585,7753.018,629.236,16.684,0.33,0.984,Ниже среднего,14947.907,2385432.485698899,10.529,18.70690909090909,7228583.289996663,-370.95899148
10486,141.9948566742578,6771.173,589.657,18.963,0.256,0.994,Слабый,6490.445000000001,914670.8028711955,8.357,12.0571875,3572932.823715607,-313.08504345599994
7004,145.2202251319433,7107.137,573.585,11.793,0.233,0.979,Ниже среднего,8498.826000000001,1216673.6343442379,8.802999999999999,,5221775.254696299,-333.12924408499987
580,201.51557580892512,8503.796,718.581,25.65,0.508,0.952,Выше среднего,21988.831,4360428.4885169845,13.139000000000001,15.19015748031496,8583520.646686977,-116.2650664279999
9662,241.57234821876668,8791.153,771.137,34.181,0.677,0.991,Выше среднего,30253.721,7189608.8290017815,15.847,13.677872968980795,10619806.246679144,376.9644584029994
4070,145.2203298516984,7098.524,589.96,12.458,0.247,0.967,Ниже среднего,8498.819,1216675.5282420593,8.898,18.744777327935225,4925811.855231009,-320.9675882399999
3343,201.5143191718637,8487.562,717.032,25.64,0.508,0.964,Выше среднего,21983.822,4359401.1816233145,13.219,,8581498.389022272,-127.37489993599974
7404,280.4469393130624,9125.322,817.438,43.476,0.861,0.981,Сильный,39659.382,10935936.972810652,18.483,12.547317073170733,12701436.66993107,1295.993174994
3672,141.89390683032244,6700.148,656.478,14.751,0.323,0.965,Слабый,7291.845,1032434.6811698296,8.497,4.778080495356037,3196392.201764178,-218.25059418200013
559,141.503197423971,6833.979,608.52,21.978,0.266,0.952,Слабый,6098.317,856243.6302883069,8.333,11.60390977443609,3218961.016121454,-282.5693634400001
5237,372.8437972490162,9760.081,1082.37,89.87,1.779,0.972,Сильный,74058.76999999999,27131462.825137712,27.221999999999998,7.807689713322091,15250962.802213442,16773.984885059992
7805,145.21907321463698,7060.182,583.618,12.225,0.242,0.983,Ниже среднего,8496.769,1216375.4331351225,8.914,19.132066115702482,5026344.765021168,-328.7166218159998
11041,323.29711119072084,9292.893,916.73,60.22,1.192,0.997,Сильный,51865.046,16484582.824024994,22.317,10.357852348993289,13829348.006732378,4807.75488072
512,372.844530287302,9779.313,1109.825,91.97,1.821,0.952,Сильный,74056.094,27130493.827884026,27.209,7.627611202635914,14898678.653423408,18522.127457925002
1081,140.77591872466493,6840.263,564.931,23.374,0.216,0.954,Слабый,4629.4929999999995,645427.8836337378,7.99,14.290000000000001,2988092.0538598974,-295.2377229599999
1664,372.8443208477918,9771.806,1105.765,91.788,1.817,0.957,Сильный,74053.20599999999,27129306.36521403,27.305999999999997,,14930823.536166226,18345.891214530006
9204,280.4424363635922,9117.514,820.341,43.842,0.868,0.989,Сильный,39669.841,10938663.119653078,18.655,12.446129032258066,12602146.451213224,1365.6950161400002
1931,241.6312007211439,8825.813,789.398,35.113,0.695,0.958,Выше среднего,30284.75,7198725.541386865,15.791,13.323625899280575,10357878.476815633,586.0294335100002
11848,201.51505221014952,8462.021,689.981,24.294,0.481,1.0,Выше среднего,21973.862999999998,4357434.736024433,13.18,16.04282744282744,9059115.87531067,-291.74113202
1150,323.3272704801953,9324.687,925.811,60.077,1.189,0.954,Сильный,51870.587,16487926.397574948,21.722,10.383986543313709,13867053.320079856,4902.335630438001
2838,162.04963225746872,7770.916,653.135,17.758,0.352,0.962,Ниже среднего,14950.207,2385801.476802112,10.65,17.537727272727274,6777845.104551455,-310.644312
5949,140.05000138217548,6649.015,643.409,24.043,0.311,0.975,Слабый,6522.852,911608.9873968124,8.386,4.962443729903537,2931218.608992966,-241.481587186
8308,145.9849935035822,6794.701,566.306,0.0,0.208,0.985,Слабый,5680.773,820116.9782493135,8.283000000000001,14.839615384615385,3942870.0877370844,-292.359683616
8932,201.5132719743125,8462.313,707.455,25.24,0.5,0.988,Выше среднего,21975.470999999998,4357733.97756829,13.297,15.4332,8715467.95513658,-189.78143249999974
11677,201.5163088472109,8469.144,683.982,23.934,0.474,0.999,Выше среднего,21975.285,4357747.658879769,13.099,16.27974683544304,9193560.461771665,-322.9759126680002
5177,145.21949209365746,7069.397,593.365,12.61,0.25,0.972,Ниже среднего,8497.53,1216484.225856628,8.953,18.519840000000002,4865936.903426512,-319.25278875
830,145.22158648875984,7141.07,593.115,12.56,0.249,0.953,Ниже среднего,8501.038,1217002.784797138,8.861,18.594216867469882,4887561.384727462,-315.259892265
8311,201.51473805088412,8473.126,700.341,24.808,0.491,0.985,Выше среднего,21978.246,4358299.494084154,13.187000000000001,15.716089613034622,8876373.715039011,-230.88549940299998
4752,139.24879053575495,6647.234,640.772,27.487,0.308,0.97,Слабый,6151.818,854838.5776836622,8.323,5.010779220779221,2775449.9275443577,-244.11545435199986
11643,280.4429599623678,9118.364,802.949,42.612,0.844,0.999,Сильный,39671.388999999996,10939100.28087282,18.502,12.80004739336493,12961019.290133674,1045.4546959119991
11599,323.316484345418,9296.183,904.868,59.161,1.171,0.999,Сильный,51869.148,16486900.118379805,22.113,10.543603757472246,14079334.003740227,4372.722536364001
635,241.61423612081447,8844.785,779.444,34.408,0.681,0.952,Выше среднего,30290.174000000003,7199523.879005109,15.610000000000001,13.597533039647574,10571988.07489737,461.82753203999965
4465,141.56152632757264,6775.144,522.783,17.297,0.16,0.969,Слабый,3142.697,438196.20198610576,7.759,19.2915,2738726.262413161,-264.69611248
6799,201.5129578150472,8467.96,715.028,25.621,0.507,0.979,Выше среднего,21977.774,4358190.865175346,13.315999999999999,15.220118343195265,8596037.209418828,-141.58641806399987
7987,201.5131672545573,8465.108,710.48,25.39,0.503,0.984,Выше среднего,21976.559,4357946.929061291,13.302,15.341153081510933,8663910.395748094,-170.75192111999988
7079,241.5643895173776,8801.443,777.799,34.527,0.684,0.98,Выше среднего,30253.268,7189294.422182483,15.834999999999999,13.537894736842103,10510664.35991591,452.73082085999977
6966,147.98105675591802,6708.637,514.047,0.0,0.144,0.979,Слабый,2891.179,424530.57129934244,7.632,10.717500000000001,2948128.967356545,-243.9281226239999
4142,145.2207487307189,7119.022,583.571,12.19,0.241,0.967,Ниже среднего,8499.654999999999,1216796.6664735135,8.84,19.21145228215768,5048948.82354155,-324.74083876
7027,323.29711119072084,9300.463,932.117,61.272,1.213,0.98,Сильный,51864.545,16484413.739635842,22.33,10.178532563891178,13589788.738364255,5312.0819359299985
9183,162.0482709006521,7716.566,638.218,17.14,0.339,0.989,Ниже среднего,14945.926000000001,2385097.752354994,10.653,,7035686.585117976,-353.1266879940002
876,162.05120305379552,7824.034,643.275,17.249,0.341,0.953,Ниже среднего,14953.119999999999,2386284.3423638535,10.493,18.103460410557183,6997901.297254702,-331.7805279250001
4869,140.2173435508567,6686.188,642.619,22.506,0.313,0.97,Слабый,6789.878000000001,950111.5981618566,8.366,4.93073482428115,3035500.313616155,-244.5235645979999
5315,241.6305724026132,8823.067,768.968,33.892,0.671,0.972,Выше среднего,30284.465999999997,7198643.031923164,15.655999999999999,13.800178837555885,10728231.046085192,346.3346423679996
5222,145.21980625292284,7082.122,589.316,12.441,0.246,0.972,Ниже среднего,8497.955000000002,1216547.1237462917,8.915000000000001,18.8209756097561,4945313.511163788,-321.69121355999994
4,201.51358613357783,8494.777,731.494,26.373,0.522,0.95,Выше среднего,21987.044,4360035.0034553,13.274999999999999,14.782758620689654,8352557.477883716,-31.224552299999804
3051,148.1802337301556,6698.702,571.489,0.0,0.202,0.963,Слабый,4120.816,607240.5233029054,8.036,7.640198019801979,3006141.2044698284,-267.04609999199994
5691,162.04921337844823,7753.645,643.201,17.326,0.343,0.974,Ниже среднего,14948.622,2385541.702770194,10.618,17.99790087463557,6954932.078047212,-337.97154522599993
3124,141.05531103132418,6803.346,536.594,20.492,0.18,0.963,Слабый,3625.248,504930.0546863899,7.821,,2805166.9704799443,-280.7197786799999
10852,323.3126097144785,9295.646,912.046,59.765,1.183,0.996,Сильный,51868.252,16486467.81409843,22.207,10.436652578191039,13936151.998392588,4624.883516526002
2491,323.32706104068507,9318.464,928.749,60.497,1.198,0.96,Сильный,51870.706,16487992.992470428,21.898,10.305976627712855,13762932.381027069,5056.539487196001
3854,145.22053929120867,7105.92,588.803,12.408,0.246,0.966,Ниже среднего,8499.152999999998,1216723.1726449665,8.882,18.8209756097561,4946029.15709336,-321.62132348399996
4777,323.3250713653378,9310.37,928.144,60.678,1.201,0.97,Сильный,51870.635,16487864.69342892,22.07,10.280233139050791,13728446.872130657,5092.98231408
9907,323.3131333132541,9297.38,915.687,60.017,1.188,0.992,Сильный,51868.429,16486523.935122445,22.211,10.392727272727273,13877545.399934718,4741.341212916
7509,162.04837562040728,7724.116,644.87,17.437,0.345,0.982,Ниже среднего,14946.821,2385242.7064788514,10.683,17.893565217391306,6913746.975301019,-335.8719175499999
6457,201.5153663694149,8482.415,702.536,24.885,0.493,0.977,Выше среднего,21981.068,4358884.17771462,13.15,15.65233265720081,8841550.056216268,-216.94543880000035
6293,145.22043457145355,7111.352,575.669,11.876,0.235,0.976,Ниже среднего,8499.054999999998,1216708.0636530414,8.808,19.701957446808514,5177481.121927836,-331.86593028000004
1148,241.6117228466917,8847.726,773.039,34.005,0.673,0.954,Выше среднего,30290.917,7199599.996799914,15.546,13.759167904903416,10697771.169093482,387.51898186199986
11453,241.5616668037445,8801.34,749.426,32.791,0.649,0.998,Выше среднего,30255.028,7189603.2709431825,15.629000000000001,14.267981510015407,11077971.141669001,136.18288514600044
574,323.3350197420741,9321.328,939.372,61.297,1.214,0.952,Сильный,51873.699,16489257.29919018,21.972,10.170148270181219,13582584.26621926,5424.746354975999
3769,323.3219297726842,9309.498,939.285,61.623,1.22,0.966,Сильный,51870.844,16487763.010126457,22.229,10.120131147540985,13514559.844365949,5512.963163299999
4146,280.4481959501238,9133.081,824.671,43.813,0.867,0.967,Сильный,39649.091,10933229.449645204,18.392,12.460484429065744,12610414.590132877,1413.9357067440008
853,323.33355366550245,9322.496,933.629,60.783,1.203,0.953,Сильный,51872.832,16488973.336233359,21.866,10.263142144638403,13706544.751648676,5198.590923942001
10174,201.5144238916188,8464.852,697.243,24.677,0.488,0.993,Выше среднего,21975.435999999998,4357749.013627409,13.214,15.812704918032786,8929813.552515183,-249.92187902399968
10966,201.51620412745584,8471.001,686.386,24.058,0.476,0.996,Выше среднего,21976.097,4357907.41336528,13.104,16.211344537815126,9155267.675137144,-309.46752345600015
5919,280.44599683526627,9123.656,830.518,44.414,0.879,0.975,Сильный,39659.583000000006,10935959.956193566,18.617,12.29037542662116,12441365.13787664,1546.7249716740007
9358,323.3179504219896,9306.154,900.068,58.49,1.158,0.989,Сильный,51869.195,16486952.569186466,21.837,10.6619689119171,14237437.451801784,4148.827876728
6614,372.8428547712201,9750.673,1078.357,89.722,1.776,0.978,Сильный,74054.749,27129760.81744307,27.354,,15275766.226037763,16631.944079327997
6002,372.84547276509807,9762.576,1072.958,88.902,1.76,0.975,Сильный,74062.719,27133145.854728434,27.049,7.891977272727273,15416560.144732065,16041.303417920004
9163,146.0926454118452,6764.642,559.926,0.0,0.197,0.989,Слабый,5259.466,759119.5916420503,8.259,15.668223350253808,3853398.942345433,-286.476447702
10893,162.04837562040728,7716.891,628.227,16.678,0.33,0.996,Ниже среднего,14945.467999999999,2385026.047800647,10.588,18.70690909090909,7227351.660001961,-376.5631729200001
